yelp_business_id,friend_checkin_count,fof_checkin_count,social_unique_visitors,social_diversity_index,mean_bridge_confidence
DgC5bWYmvEA-fwgfsrTzwA,0.5177,0.2596,1,0.6931,0.2589
blUgn4gm4pQtbPrx_sY9sw,0.5173,0.1474,1,0.6931,0.2586
wFZCwLkn8pegsmprBOpa4Q,0.5173,0.1474,1,0.6931,0.2586
4sQQQcFtPwV1MO2NiLJFvQ,0.5173,0.1474,1,0.6931,0.2586
HiQwgtgkvkqJmZrCyF2jBQ,0.5173,0.1474,1,0.6931,0.2586
LzYmlvbCtGMll-TPjwwTSQ,0.5173,0.1474,1,0.6931,0.2586
huiEnwflRkpg4M5BKZcHdA,0.5167,1.2919,1,0.6931,0.2583
4nHVKuS6Ew9uAtLVtEw7Ww,0.5167,1.2919,1,0.6931,0.2583
5NlIBxDVPWA8Ri9U7lF5rg,0.5154,2.0192,1,0.6931,0.2577
bG8S3XJPuISoN0LG6uYSgg,0.515,0.2228,2,1.0986,0.1717
eoH4nxBTSu6kf-41pWDwJQ,0.5142,0.18,1,0.6931,0.2571
18eWJFJbXyR9j_5xfcRLYA,0.5142,0.18,1,0.6931,0.2571
WZHcx97Znp0AoAOv9veJmg,0.5142,0.414,1,0.6931,0.2571
H7nagsl9oVcEaArJI4RIrQ,0.5142,0.6415,1,0.6931,0.1714
_RrRtSBEuR4XFX6oAe-KNA,0.5129,0.09,2,1.0986,0.2565
kpK6SmxIiNoGPNhlEGiL4w,0.51,2.2567,2,1.0986,0.255
Gp29XKuYZEUGol2kwIUvmQ,0.509,0.9662,1,0.6931,0.2545
2JKbWGJeE3LdwHJZSeAGEg,0.509,1.6699,1,0.6931,0.2545
uTq9qVkOuxjBPjqC7K0XYA,0.509,1.6699,1,0.6931,0.2545
4-_I1gz5Jne4z4SN3J5Zhg,0.507,0.8967,1,0.6931,0.2535
a-gkPi0KFpRNGiJfJ8ARAg,0.5067,0.1414,1,0.6931,0.2533
tmq5EHdmWm5GG0KkUw3nQg,0.5067,0.6999,1,0.6931,0.2533
g95RD24wJV6ZFcQv6GaQEw,0.5032,0.5168,1,0.6931,0.2516
dUctvEfHQccW_uxtRup2QQ,0.5032,0.5168,1,0.6931,0.2516
0bGKoS0k6je2SnuFyzfQ2g,0.5032,0.5168,1,0.6931,0.2516
Dez4Hu6d6cPR6krgZCs1XQ,0.5032,0.5168,1,0.6931,0.2516
XzbufSUvq4pIbMbvYLaD3w,0.5,0.2379,1,0.6931,0.25
l7e7-RIhNx-kiZ9hQo6iLg,0.5,0.0,1,0.6931,0.25
plVe3iG2c2o7yhGI1U8GcA,0.5,0.0,1,0.6931,0.25
L_P-FSan8ln6Kiybel7Yrw,0.5,3.7211,2,1.0986,0.1667
V71KzO8mXPK7E8no2FN8sw,0.5,0.3334,1,0.6931,0.25
5tLa_hMZjlpuM0tvoKjDGA,0.5,1.0828,1,0.6931,0.25
fg82H-02ojEUHAgDKk0Acw,0.5,0.3334,1,0.6931,0.25
OW9DqtmkFft-RjHCQS2Lcg,0.5,1.0828,1,0.6931,0.25
vpAgKeDIdzEtsqdSn8yHUw,0.5,0.3334,1,0.6931,0.25
iVZ5Owx4RnOnkx02NvQ3nw,0.5,0.3618,2,1.0986,0.25
VMNgMwc-mTaD73XNUujw6A,0.5,0.2379,1,0.6931,0.25
Nkz6Jp4VMqNWtkPV-oWvMg,0.5,0.2864,1,0.6931,0.25
xuOc-VhopQLNr4kgZ8JTjg,0.5,2.3462,1,0.6931,0.25
g9pWS5r05_fttDfV_hAI0w,0.5,0.0,2,1.0986,0.25
ppFCk9aQkM338Rgwpl2F5A,0.5,0.4093,2,1.0986,0.175
VG_6ZamOZ3-s6ODu9BCmqQ,0.5,1.0828,1,0.6931,0.25
ZMQsdYyB5NCBhwSrtBXiHg,0.5,1.4955,2,1.0986,0.25
tAdk9jHtoWjOL6CFmX6nCg,0.5,0.0,1,0.6931,0.25
w22wji2KXOCF1AS-E36P-A,0.5,0.4513,2,1.0986,0.1667
37GD6HRlxa_mYVFGf_3lZg,0.5,1.2657,2,1.0986,0.25
xY5Sdiu10sLiSSBityP3ag,0.5,2.1273,2,1.0986,0.1667
JVPgCc8DPoBquc8_GsCizg,0.5,0.5298,1,0.6931,0.25
W6S482dRQ_9nCcLjfv8VNg,0.5,0.3334,1,0.6931,0.25
RqrwN_JDFYH0fjCP29cokQ,0.4973,0.4786,1,0.6931,0.2487
FXtRccY14SpKpTNpdBHhlA,0.4971,0.4648,1,0.6931,0.2485
VzFmt8MyzuP482X6ITJIlQ,0.4971,1.2416,1,0.6931,0.2485
CB9wKiWLAwP6acj9Ld9uJg,0.4936,1.5599,2,1.0986,0.2468
xB2NmS0JG1Vgy7dK2ftcwQ,0.4924,0.0,1,0.6931,0.2462
Exh1uNhTSDR1hGivZBIylA,0.4923,0.264,1,0.6931,0.4923
pDo76a2t94988yqfaMWeBQ,0.4917,0.151,1,0.6931,0.2459
kLwNmHbYLd2wYe2FAkaa8A,0.4862,0.3572,2,1.0986,0.2431
Sp4HOjXy-LYV_4yy10L3jg,0.4852,1.3965,1,0.6931,0.2426
Wy8Hswf2cLQGRZN6armkag,0.4852,0.1395,1,0.6931,0.2426
ut45DX7-QaOWLzYRlBSbGA,0.4852,0.0675,1,0.6931,0.2426
NCHUoBAMTDqI754PICPN9A,0.4852,0.1395,1,0.6931,0.2426
4h4Uskb7B8OTI7oDR7wImQ,0.4852,0.0675,1,0.6931,0.2426
-LV84NpVQaSpnckb7DDO0Q,0.4828,0.4093,1,0.6931,0.2414
D8NEBGvh1DVHbyEs2cWVAQ,0.4828,3.1199,1,0.6931,0.2414
zmkxrle9HcANQ3oL41qciA,0.4828,1.1652,1,0.6931,0.2414
Cn7EPZB7acLQb5fzTwFAcw,0.4828,1.4202,1,0.6931,0.2414
Fz0CawZdGsaEy7-5ZmRuZw,0.4828,0.0,1,0.6931,0.2414
lPUuhmHAuAJLrzdBD8Bkyg,0.4828,0.0,1,0.6931,0.2414
Af1aCUub7_dxYpb86F3uLA,0.4808,0.06,1,0.6931,0.2404
viUC9r6rHDu6dQqzB5fsBw,0.4808,0.06,1,0.6931,0.2404
q5nmlxpyLN95f8ZnBThUWA,0.4808,0.06,1,0.6931,0.2404
Nno-n37B-D12kTZNp4IMyA,0.48,0.7734,1,0.6931,0.24
X40VhB9EjukMLVBlOIqKBQ,0.48,0.2528,1,0.6931,0.24
31aaxF3zArOtwsbYTBp25A,0.48,0.0,1,0.6931,0.24
Tsf0CSHMhcajQOJe-GYQyg,0.48,0.2428,2,1.0986,0.24
6-R9KnS0UXT8aQ7wd3t1zA,0.48,0.0,1,0.6931,0.24
DJZCZpgVe2O7i99oC6peCQ,0.48,0.0,1,0.6931,0.24
jpAcVXIMhiCM-XiryRWOcA,0.48,0.18,1,0.6931,0.24
jK0jDNkgDzkLNusv_a_-mw,0.48,0.1028,1,0.6931,0.24
DyYh8Oxn_bKXDJki_uhfmA,0.48,0.0,1,0.6931,0.24
EsHSmxdLpBpU2bcN_V61zw,0.48,8.161,1,0.6931,0.24
c8wnPWZJvsgei2O9PE71Mw,0.48,0.18,1,0.6931,0.24
YOZWP7qlFpHn9rodJSFWDw,0.4784,0.3943,1,0.6931,0.2392
N4IFNpTn7kKfK9akJkerwQ,0.4774,5.7868,1,0.6931,0.2387
w0Flh4SJyZOfujipHAfP_w,0.4774,0.516,1,0.6931,0.2387
ZXKGcX3TIw_Ao3EgkenNvw,0.475,0.1527,1,0.6931,0.2375
Xs-s9Mjqng2r7gwMtBg6WQ,0.4733,0.7809,1,0.6931,0.2366
8ieaL8k18G4B9cFNvOZjTg,0.4733,0.7809,1,0.6931,0.2366
3oFPL2QGawKJ4z9skJD_9Q,0.4733,0.5701,2,1.0986,0.2366
EEOgBTYNuaAHDSOBXauQxQ,0.4714,1.8818,1,0.6931,0.2357
vd83b0BC5yLf4ey4g0G-5w,0.4714,1.8818,1,0.6931,0.2357
YX0dPOFFPP5mLGnW9Nhcpg,0.4714,0.1958,1,0.6931,0.1571
g41dDN7LoqxUy4OEppTLRQ,0.4714,1.8818,1,0.6931,0.2357
Bmyp9E2iedRAjv_oNmFVsw,0.4714,0.072,2,1.0986,0.2357
Xrvmepg4hVZu3TTT9aV26g,0.4714,1.8818,1,0.6931,0.2357
22_Ju-OxB3pYPzO1N7yg5w,0.4714,1.6304,2,1.0986,0.1607
RmHg7_uKMq9peE54A1d4UQ,0.4714,4.4454,2,1.0986,0.1571
GYRmsstedrfuBCURlmWopg,0.47,0.1597,1,0.6931,0.235
zcmnuyKgYYrdnwjmiLsawQ,0.47,0.1597,1,0.6931,0.235
Vf7meUouR3TMU6OPMpbYtQ,0.4667,0.0,1,0.6931,0.2334
9RvqC8Dh08QAp4qtcSgjpw,0.4667,0.7326,2,1.0986,0.2334
fLk_N8vU25DNZmbU-70gkw,0.465,7.5004,2,1.0986,0.2325
1Gm0k-SzLB-jTZxVxuvcOg,0.4647,0.747,1,0.6931,0.2324
DUZu1AT7TjJSxst6ZCoKiQ,0.4636,2.0868,2,1.0986,0.2318
8cGyreYTlXU87DfS8g4P7Q,0.4632,0.0,1,0.6931,0.2316
4lbcZ6ggGTz1AcOQ4M_nkg,0.4616,0.0,1,0.6931,0.2308
iIyIVlK4ZeIIp9RayXRrNw,0.4611,0.5919,2,1.0986,0.2305
CejoKfjo6U4_wzhwWQerWg,0.46,3.3311,1,0.6931,0.23
HjTJvu5Yy0Qe93fmJJoKrw,0.46,0.4711,1,0.6931,0.23
nGe0BipegbPjll9tGM-SWw,0.46,0.144,1,0.6931,0.23
4JVxUx_mK1wrAKyJldFxBw,0.46,0.4711,1,0.6931,0.23
9I7VNu6_VclomWuINtIFaw,0.46,0.144,1,0.6931,0.23
pxITXo8ZoSmCq05eIEN1pw,0.4586,0.0,1,0.6931,0.2293
aOzeO4vVNXe1YAHXzEq75A,0.4571,2.0173,2,1.0986,0.2286
hRPH-pAQmxSiyyxTfljusA,0.4567,0.9416,1,0.6931,0.2283
yEKmlxvhA2EWrMLbwWi7Hw,0.4545,0.4681,1,0.6931,0.2273
Xq-8-I0U8Artr7d70SjX-g,0.4545,0.4681,1,0.6931,0.2273
Mz2ojdB5s1xW_tILMLXEDg,0.4545,0.4681,1,0.6931,0.2273
MVNd4YkN8Tb23-khaJ0OVA,0.4545,0.4681,1,0.6931,0.2273
I1H5s9cVCGh1nH-4bhsSDA,0.4522,0.3244,2,1.0986,0.2261
fRFNQNoVRDI3YFhiGyqZxA,0.4514,0.71,1,0.6931,0.2257
sItrRXO8vo9YQi_AV2INsw,0.4514,0.71,1,0.6931,0.2257
tdpQyL3tnyhFUJ22Qo7lEA,0.4514,1.1325,1,0.6931,0.2257
gf8Xq336qs2Z8eYk-K1W0Q,0.4514,0.71,1,0.6931,0.2257
FjRH6l8aQOmfXuo00lheLA,0.4514,0.71,1,0.6931,0.2257
qN6i_kCvdHfWjS4Vy0S4dA,0.4514,0.71,1,0.6931,0.2257
eXH8AvpSarvyO7PCE9K-jg,0.4514,0.71,1,0.6931,0.2257
7L1kXfwU5XM6f6Jxo_L7Yg,0.4514,0.71,1,0.6931,0.2257
aGOXuqO6yhN66tLYI61Thg,0.4514,0.71,1,0.6931,0.2257
1QNGVBU2NwG1vSFUerRi7A,0.4514,0.71,1,0.6931,0.2257
J0QQMuZkr7ee5ih1H19QsA,0.4514,0.71,1,0.6931,0.2257
xD-HV7wBSIm4NVq2xlf8MQ,0.4514,0.71,1,0.6931,0.2257
62B-29mSnrzTKRC1XPxFIw,0.4514,0.71,1,0.6931,0.2257
D44IBRDtEScaWELey5IfCA,0.4514,0.8495,1,0.6931,0.2257
yxdlOUl-WGEDTah-zRlpYg,0.4514,0.71,1,0.6931,0.2257
tZ7aeO0IuF_rAALD-kMEFQ,0.4514,0.71,1,0.6931,0.2257
WZWAKWo9UAR7oxnruEjKjw,0.45,0.0703,1,0.6931,0.225
Fwk0CuYtBmMZj6yXf_Lwag,0.45,1.326,1,0.6931,0.15
rpR47Nl45OKNbv9OEUkIBA,0.45,0.8816,2,1.0986,0.225
0TNu_MOiizGa_75jqSaAvA,0.45,0.09,2,1.0986,0.15
28kRRxTUSYpWncMGIDHpFA,0.45,2.2676,2,1.0986,0.225
TIFAgl8Ys7EsMbp6tjXZtg,0.45,2.4457,1,0.6931,0.15
U9au-1qLSvPg8CIBM9bThQ,0.45,0.25,1,0.6931,0.225
-kzNKaCPg4l3i0fWg8jt3w,0.45,0.25,1,0.6931,0.225
jwpZzqoPFLuHE-FwLp41cQ,0.45,0.0703,1,0.6931,0.225
AfJKQfEbFbp_RnLlRY4Dow,0.45,1.9828,1,0.6931,0.225
onEX_YODbv9cKeFv2Ix61Q,0.45,0.0,1,0.6931,0.15
NCV6wXCkszMkmdqC_oguSA,0.45,1.9828,1,0.6931,0.225
lUEpNH_Q-0ueMiilT5_hzg,0.45,1.9828,1,0.6931,0.225
AlMozN7JtyrIDsyrgqRZzw,0.45,0.0,1,0.6931,0.15
O_h2eu7ygwRmBqedfMXqqg,0.45,6.1183,2,1.0986,0.15
3uJoHZUaMOV2iZY3a4dqFg,0.45,1.9828,1,0.6931,0.225
UnhvaPCHp0d0u7zsWshGrQ,0.45,1.2962,2,1.0986,0.225
DSH7KhnyCVqxfdgz9eGBFA,0.45,0.9867,1,0.6931,0.225
t53zLT86qOF8S_qsPE76Lg,0.45,0.9867,1,0.6931,0.225
zCiy_Eq1TaJroIlKOAal0A,0.45,0.9867,1,0.6931,0.225
tVJ6M3gmpjIAMxSM2yDybg,0.45,1.9828,1,0.6931,0.225
QUB_vN7E5sNbqxWXp1BbXg,0.45,1.9828,1,0.6931,0.225
NORF647ibBQ4U-VNMgzSLg,0.45,14.0736,1,0.6931,0.225
HTHf1LrWBtJK5tIu0Fikiw,0.45,0.9867,1,0.6931,0.225
AX4XFPDUYK2eeioZFCZgCQ,0.45,0.0,2,1.0986,0.225
yTVTy75PHthgHH1ZcGVbZg,0.4493,0.4234,1,0.6931,0.2247
B61ZWIX1AEl76A2WEdDZMw,0.4493,0.4234,1,0.6931,0.2247
hjRMRP4-g31miR1JXxAcQA,0.4493,0.4234,1,0.6931,0.2247
1Ye_elsSB-XjKgWAHDwPbw,0.4493,0.4234,1,0.6931,0.2247
ScXJHSCceQao6K87VK199Q,0.4493,0.4234,1,0.6931,0.2247
WtshUxJurSLWfEkdciY0gw,0.4493,1.5394,1,0.6931,0.2247
PlhkLyIE55I4MGNtsdRmfA,0.4429,0.4366,1,0.6931,0.2215
quk6TFDQyuQ4g0KuIb9qUA,0.4423,0.6042,1,0.6931,0.2212
5GyNFpT6lCszhtZN14Za1A,0.4422,3.0779,1,0.6931,0.2211
004Izv-C8v54O0yhNYCAjA,0.4422,0.3019,1,0.6931,0.2211
sUy0wjvMfC8MitrS4uNDIQ,0.4422,0.3019,1,0.6931,0.2211
WRQ75NLY793uvDSlura5WQ,0.4415,0.1584,1,0.6931,0.2208
lTeoNvVo9cNvI5DLRkl9Sg,0.4406,0.9946,1,0.6931,0.2203
GU6AnPaDqYA7PYIS52CKEA,0.44,0.2809,1,0.6931,0.22
_iram40COATyc1L2b8E8gg,0.44,0.2809,1,0.6931,0.22
FEFi0AmjHzgSceeLYW3Glw,0.44,0.2809,1,0.6931,0.22
CKvcCZ14SeDs0GgJClFk5A,0.44,0.2809,1,0.6931,0.22
wlha6rggeoywiXS1C3D-HA,0.44,0.2809,1,0.6931,0.22
JTHHrV0VO99HF7lfazZpOw,0.44,0.3758,1,0.6931,0.44
yQRCMRkNcZBAZWH9xci0Zg,0.44,1.3264,2,1.0986,0.22
8d80Qzz5OwvCuxVnUkcbDg,0.44,2.554,1,0.6931,0.22
rOsC1rDpIxvNoHxEvNFjeA,0.44,3.2957,1,0.6931,0.22
1SHGEiZgX2RUkKYfloU7Jg,0.44,1.5815,1,0.6931,0.22
yEh8qZoW34uoA9xKiXnCow,0.4385,1.3056,1,0.6931,0.2193
g5gS1zWKxXrjlX1qlCtSbQ,0.4348,0.12,1,0.6931,0.2174
BYwCotvbBWKL1XtdRxv_3Q,0.4348,0.12,1,0.6931,0.2174
lYqtVXGY2pTqby6kozQoPw,0.4348,0.12,1,0.6931,0.2174
IzglEbc7Sx-KNqXnKlyF5Q,0.4346,1.5438,1,0.6931,0.2173
DF11hlNCJcraIXWuezGCIQ,0.4346,0.7465,2,1.0986,0.2173
WE3D52UfHvvVdTHgzJ_1vw,0.4341,0.185,2,1.0986,0.2171
1lC4dy6jlB2tBdBWbocO7Q,0.4316,0.5113,2,1.0986,0.2158
3DQ2h_AAIEBNHBsES_UvWQ,0.43,0.3054,1,0.6931,0.215
h9T2UthqNTZC7voypnD7Mw,0.43,0.237,1,0.6931,0.215
4uWtKkDtDiZcmBDCsBMI_w,0.43,0.237,1,0.6931,0.215
bjyLstjkZ9y61Df5Hr8GGw,0.43,0.5541,1,0.6931,0.215
aZFtR49VXz2V2IO2N0EfaA,0.4285,0.9374,1,0.6931,0.2142
IF_O-n7whMyd216oI89j9Q,0.4285,0.9374,1,0.6931,0.2142
AG8T1jIgBvY0T1G3gkp1Jg,0.4214,1.9404,1,0.6931,0.2107
QVnZQJfdrcxEKqic1MftmQ,0.4203,1.0506,1,0.6931,0.2102
25tI2s_AmToGGE2fNQYY7w,0.4197,1.2962,2,1.0986,0.2099
EI-7c_Zpd9HhBiVywzkIBQ,0.4197,3.971,1,0.6931,0.2099
6DxHuZ9iHkAL8HYXthEgzQ,0.4197,0.0825,1,0.6931,0.2099
JZPFtLIIpClFFQAQ6RJngw,0.4197,0.5109,1,0.6931,0.2099
Z_e5ueJz5Nfx8AgO34AFdQ,0.4174,0.105,2,1.0986,0.2087
uSOPKosuTNaXwIyC7PxMig,0.4171,0.297,1,0.6931,0.2086
uzgusWzm-psFn4mD24pEDw,0.4171,0.135,1,0.6931,0.2086
sjhKb2jJsdq7a8CHfEa0uQ,0.4128,1.9715,1,0.6931,0.2064
JK8GENrrfXC9PpqspioNeQ,0.4128,1.9715,1,0.6931,0.2064
yQeygRbFwgz711mjSzUtJw,0.4128,0.8867,1,0.6931,0.2064
ZX_vkr2NmX2_VO8MSQapng,0.4128,1.9715,1,0.6931,0.2064
iV0oX7XD-HAk6jPYX40_hg,0.4114,0.4724,2,1.0986,0.2057
gB_i1l6a6FQd-FIfeXaNKw,0.4114,0.0,1,0.6931,0.2057
Pv3MTWjVQ9hXyy1ndbxy2g,0.4101,0.388,1,0.6931,0.2051
L3h60m908xbwVGI0_O4Ikw,0.41,0.8788,1,0.6931,0.205
-O6zuYtx-bMz41rG0jn-5Q,0.41,0.8788,1,0.6931,0.205
szdH65mQam5lNncCfJLUwA,0.41,0.8788,1,0.6931,0.205
XneWRy8vCjwte1-JzoMbrA,0.4071,0.8527,1,0.6931,0.2036
f8p3fbPnCXeYFpygOgbiqg,0.4047,1.8851,1,0.6931,0.2024
5tZ42WGLm9fr_F4eg7ME7w,0.4045,0.681,1,0.6931,0.2022
ErtKjSitWDeR15w36xss9Q,0.4045,0.681,1,0.6931,0.2022
D0e14mqc60dILiME3R1-9w,0.4045,0.681,1,0.6931,0.2022
-QiXa-Cuoug5TSTImGCYGA,0.4045,0.681,1,0.6931,0.2022
TcQagEH4haSQzvZGhzDCjA,0.4045,0.4231,1,0.6931,0.2022
tOWnrmTGgaFB9MFAh_6eLA,0.4045,0.4231,1,0.6931,0.2022
JjK39y9D4Fb59WpQRWY_5g,0.4045,0.4831,1,0.6931,0.2022
HaNo57IXACThnOtXYtVung,0.4045,0.4231,1,0.6931,0.2022
2bGvWF4TwjiCRfyrQ4UQrQ,0.4045,0.4231,1,0.6931,0.2022
kkjEXWlkHKcNJizf1Dy_PA,0.4029,0.9652,1,0.6931,0.2015
avO4eJDMcy_v2IBysiEAOQ,0.4029,0.9652,1,0.6931,0.2015
SrTVD1__pOZAmYil__Z3nw,0.4022,0.075,2,1.0986,0.2011
1RKoeddBMS6Yd0dOudVP8Q,0.4005,0.045,1,0.6931,0.2002
jDO4n9lAZNlQTcTFEObfyg,0.4005,1.9098,1,0.6931,0.2002
C3WFx0X7cFFYGbE-wlKHSg,0.4,0.9459,1,0.6931,0.2
vp0vKOFCVC_Osc8PEe3GWw,0.4,0.0,1,0.6931,0.4
MGm2k5pNm98iJRkEp9uS1w,0.4,0.12,1,0.6931,0.2
mscz4X2p8eWO_KR8Uv6WFQ,0.4,0.0,1,0.6931,0.4
Ym2ojVIvyB2VYcJwvL6zBQ,0.4,0.0,1,0.6931,0.4
fJ6AA9S7SEq3sim_3Sim3g,0.4,0.0,1,0.6931,0.4
VunLoXwILoVicvvYABUa-Q,0.4,0.1928,1,0.6931,0.2
LIWqZA1L7s4YMsegNO9Hjw,0.4,0.0,1,0.6931,0.4
5_jRl_UhELImWvQwfO3dVw,0.4,0.65,1,0.6931,0.4
73ZQXm26Mb4Pr-ibmeGk6Q,0.4,0.0,1,0.6931,0.4
T8KnchPug4GhrwvueZUspw,0.4,0.18,1,0.6931,0.4
9MdgRFaRZ6slOOUoi24DXQ,0.4,0.0,2,1.0986,0.2
sk8_333tO0fBXupNjVZ8Pg,0.4,0.4087,1,0.6931,0.4
u82kdyLZaWWZ2e-wtAHcIg,0.4,1.0225,1,0.6931,0.2
NXbsRaSCuPKbcCuTVHA57g,0.4,0.6344,1,0.6931,0.4
iHR7QZrDFqsSYfajA2r_7g,0.4,0.0,1,0.6931,0.2
fdNvkw1Z9L6TkLnfX2LtEg,0.4,0.4087,1,0.6931,0.4
S0HX6wFwjxMritFe6ZdLiw,0.4,15.5542,1,0.6931,0.2
7bJGh3PkW9tr3rXC6P2uwA,0.4,0.0,1,0.6931,0.2
LeLMuWFcXRiduL4ga4eAxQ,0.4,0.9459,1,0.6931,0.2
2exX1yArmMuEtFpgO8JYqw,0.4,0.732,1,0.6931,0.2
_RCzdZusJRVKNozFSTe_UA,0.4,0.06,2,1.0986,0.2
_oEowuP5v_lKWB7G91_p1Q,0.4,0.9129,1,0.6931,0.4
5GZOor47iDvcz3r587ja5Q,0.4,0.045,1,0.6931,0.4
yyYZjAQRfHuBh7TNW3Fkkg,0.4,0.2887,1,0.6931,0.4
GphyhvJ8tX-ZZ3cDxJwdZg,0.4,0.0514,1,0.6931,0.4
6YLsU2RHLRCs7_EHbP303Q,0.4,0.144,1,0.6931,0.4
XcylC8NI3Gj4lbc3ILqOVw,0.4,0.0,1,0.6931,0.4
GZh_qwjUfeI_tn0UZKuYCA,0.4,0.144,1,0.6931,0.4
mw-Vn0mmSTYR1ZkQaHdeBQ,0.4,0.1928,1,0.6931,0.2
XHz5zlt4SDYr64aLDBx6Vg,0.4,0.144,1,0.6931,0.4
3Fysebw0WTZzIkbgH9BxNQ,0.4,1.1017,1,0.6931,0.4
sZs1UrdLUMQ6khJGXSvObg,0.4,0.0,1,0.6931,0.2
IfVOLuOBFeNKEY0BHkD-WA,0.4,0.5414,2,1.0986,0.2
Mna6U7kUX36l8-dpDt-U-A,0.4,0.395,1,0.6931,0.4
FDWPMmu7SvDEcdgcDsA6aw,0.4,0.06,1,0.6931,0.4
pld5wKqGhjzr1ArH1tWzTA,0.4,0.06,1,0.6931,0.4
pmMBzbIyrD5myR-knXEzQg,0.4,0.09,1,0.6931,0.2
1MzkMNXynUhvkwMdKPozhw,0.4,2.6984,2,1.0986,0.2
x1sHfsueiPZW25j40apXHw,0.4,1.3566,2,1.0986,0.2
GyNGss56OYoAdg7ANI5M7A,0.4,0.0,2,1.0986,0.2
RQpOPNHJReRnrsCD-2qEoA,0.4,1.221,1,0.6931,0.2
0PfBXe39wlLmSUt8W1hcRg,0.4,0.0982,1,0.6931,0.2
LsyOm7TrgNCPJ6xmHAYWyw,0.4,0.0,2,1.0986,0.2
m98Pb-RE755HFPTr2_wwyw,0.4,0.7987,2,1.0986,0.2
j_AhCyEzJpo3sS7NZRFKQA,0.4,0.1714,1,0.6931,0.4
KpnBKih7jB23obxjdocCRg,0.4,0.6274,1,0.6931,0.4
f-lbFlvS49k9xZMN682pBQ,0.4,0.0,2,1.0986,0.2
7V9tzovEB26FILijEVaLwg,0.4,2.9457,1,0.6931,0.2
6ZUA0v_dQnBZEf5YQ6J-NA,0.4,0.3553,1,0.6931,0.2
pWs4GHia64vlaqZADDUXOA,0.4,0.1205,1,0.6931,0.4
hdcTkr9subdraIdmdwa2UA,0.4,0.2265,1,0.6931,0.2
VySIi29-o4hl4Ry4dBIH7w,0.4,0.9129,1,0.6931,0.4
urO7cwWPFRZU1MpSt9JIGw,0.4,0.4087,1,0.6931,0.4
hVi4_rFTj0fsbfxa4X4OAA,0.4,0.7242,2,1.0986,0.2
NvmCO5xNbN41IRN5mxXUEg,0.4,0.06,2,1.0986,0.2
UBj0aJ6FfMR4tdvRbQ3KSA,0.4,0.09,1,0.6931,0.4
RMZOOXWt6S0FkzjsuwjP0g,0.4,0.06,1,0.6931,0.4
p3qatJIq6b8Gd_k7hwpHOg,0.4,0.54,1,0.6931,0.4
UESw8mPkk0MZQJNDe4ikDQ,0.4,1.221,1,0.6931,0.2
qukPTc0WqCEXn8NiLNkSzQ,0.4,1.221,1,0.6931,0.2
ZQ1GAi0QD7lSc9U4RlH4ew,0.4,0.0,1,0.6931,0.4
XZzjDQKlg5yyC7GhEuoQgQ,0.3925,0.151,2,1.0986,0.1962
CnL9asvqi5hwXc1sj7bqig,0.3914,0.6595,2,1.0986,0.1957
LPJx28LFWj8eFOmynZYu6w,0.39,0.346,1,0.6931,0.195
vuM_e7niXcspLooTVZNXPQ,0.39,0.346,1,0.6931,0.195
jF5XeCVL6MrA2IcLIHy1JQ,0.39,1.3646,2,1.0986,0.195
9shXDmiEvRLgD93R6KlPNA,0.39,1.3321,1,0.6931,0.195
zj8-UGJqK5pleYX04Jcq0g,0.39,0.346,1,0.6931,0.195
z06GXcZzBZ38BDHW2LVu1w,0.39,2.7064,1,0.6931,0.195
NRemnXGiq1w-SSHVnF53Ew,0.39,0.1114,1,0.6931,0.195
JRxEC47_Q4JiKDUADCjanw,0.39,0.114,1,0.6931,0.195
LQLTFLjPdGkenFgcILR7xA,0.39,0.418,1,0.6931,0.195
8xz4jzsKSU10CFvbHhYJXw,0.39,2.7422,1,0.6931,0.195
X3NS8516o015Z1zcOwrqmQ,0.39,0.5193,2,1.0986,0.195
3MxqUULPi_xAb2IeClrzgQ,0.375,0.304,1,0.6931,0.1875
4gu54H6G9ny5v0DAYShKjg,0.375,0.304,1,0.6931,0.1875
KuxxpdFvcTbOkqkmWOgDiw,0.374,1.2195,1,0.6931,0.187
jV_643VAIxFZ9zSfyVTxkw,0.3714,1.3198,1,0.6931,0.1857
jzZVU3StsS2btHnJAtKH1g,0.3714,1.3198,1,0.6931,0.1857
Z9kSxZ24MQ_8IBXb2epknw,0.3714,1.3198,1,0.6931,0.1857
lXNsI2Js-tpCVNBw17PWCg,0.3714,1.3198,1,0.6931,0.1857
0JX2lHSYOr18lwZqZ_BIWQ,0.3714,2.1437,1,0.6931,0.1857
iaudGJLrHnFnfN_5Wnm-Og,0.3714,2.1437,1,0.6931,0.1857
7_-7v32wo8IQ4BPJo7AeWw,0.3714,0.9619,1,0.6931,0.1857
lZkp51ME2iBdQbhF4QrpuA,0.3714,3.388,1,0.6931,0.1857
t3fJsOcmghh-MJ-UNXDR3g,0.3714,2.1437,1,0.6931,0.1857
hLr6cRTANzEll1hGlmbgHA,0.3714,1.7527,1,0.6931,0.1857
8m3-Xrqr2dkF-lLz5H1ZrA,0.3714,1.1005,2,1.0986,0.1857
zwBOs4n8wfO6Ccg6G5c5hw,0.3714,1.6157,1,0.6931,0.1857
mpBDPzJO7CEPN3_3LTlFTA,0.3714,2.1437,1,0.6931,0.1857
