user_id,business_id,rank,score,u_beh,c_mob,r_ctx,weight_beh,weight_mob,weight_ctx
QmZicnPY5HjUMkrGWZK6OQ,5Z7HXqp22lSiN0Q8iF94hQ,11,0.8681,0.885,0.8538,0.934,0.431,0.558,0.011
QmZicnPY5HjUMkrGWZK6OQ,mcr1lAEdvGLMJhuPwI3I2A,12,0.9223,1.0,0.8607,0.998,0.431,0.558,0.011
QmZicnPY5HjUMkrGWZK6OQ,3aY8m5w6UnxXbRMhEUPUMg,13,0.7588,0.6301,0.8535,0.994,0.431,0.558,0.011
QmZicnPY5HjUMkrGWZK6OQ,4_OXOjAUA9Q8L6VdZz692w,14,0.8562,0.8539,0.8557,0.968,0.431,0.558,0.011
QmZicnPY5HjUMkrGWZK6OQ,edJoBsse6nsF0BYh6pATAg,15,0.8569,0.8565,0.8554,0.948,0.431,0.558,0.011
QmZicnPY5HjUMkrGWZK6OQ,FEBwxZMEpxRwVXx9Fm0XZw,16,0.8208,0.7828,0.8509,0.784,0.431,0.558,0.011
QmZicnPY5HjUMkrGWZK6OQ,3Wy21heeDm8h2tSZfcj6OA,17,0.8069,0.7422,0.8547,0.922,0.431,0.558,0.011
QmZicnPY5HjUMkrGWZK6OQ,IKMAgK2m6WRIViVFB2vAFQ,18,0.7903,0.7007,0.8593,0.7984,0.431,0.558,0.011
QmZicnPY5HjUMkrGWZK6OQ,RscMwBafa1cZh94tGlZT_Q,19,0.8811,0.898,0.8658,0.994,0.431,0.558,0.011
QmZicnPY5HjUMkrGWZK6OQ,_NozEKb4y0jkC08DWU8ywA,20,0.8796,0.9045,0.8645,0.6672,0.431,0.558,0.011
GiM85jYjrXQqAptldCchfA,ytynqOUb3hjKeJfRj5Tshw,1,0.6988,1.0,0.45,0.978,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,jbJTF1zVmZsk4hea8hoeVA,2,0.654,0.7806,0.55,0.7536,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,fCDMLD21ypv1XZ_EyafCkQ,3,0.6166,0.9836,0.3126,0.988,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,znlrxrY4InSx7ekPZxoHRw,4,0.6162,0.9949,0.3087,0.7888,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,iRIHK8-EwpeffwvoO4nzIA,5,0.5965,0.9579,0.3025,0.7808,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,q-zV08jt6U-q05SMEuQJAQ,6,0.5952,0.9312,0.3237,0.7008,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,6ajnOk0GcY9xbb5Ocaw8Gw,7,0.6883,0.977,0.45,0.954,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,I_3LMZ_1m2mzR0oLIOePIg,8,0.6173,0.997,0.3088,0.7952,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,gTC8IQ_i8zXytWSly3Ttvg,9,0.6145,1.0,0.3013,0.7984,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,J0joPXxmN-_9Lzafspqdbw,10,0.6098,0.981,0.3085,0.7696,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,1b5mnK8bMnnju_cvU65GqQ,11,0.609,0.967,0.3136,0.934,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,OdIBX09glfXNVSyd0RnIeg,12,0.6623,0.951,0.4299,0.7216,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,L5LLN0RafiV1Z9cddzvuCw,13,0.6056,0.965,0.309,0.93,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,OWOOc0YjU_kioLeEgo5VCA,14,0.6009,0.9716,0.3,0.7664,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,skY6r8WAkYqpV7_TxNm23w,15,0.5924,0.953,0.3004,0.7248,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,3YqUe2FTCQr0pPVK8oCv6Q,16,0.5918,0.945,0.3062,0.712,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,UCMSWPqzXjd7QHq7v8PJjQ,17,0.5899,0.9415,0.3034,0.7824,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,DXDoh8MNrqjtXsZnkuk4hA,18,0.5872,0.9359,0.3049,0.7184,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,yPSejq3_erxo9zdVYTBnZA,19,0.6161,0.999,0.3048,0.7984,0.437,0.547,0.016
GiM85jYjrXQqAptldCchfA,8uF-bhJFgT4Tn6DTb27viA,20,0.6083,0.988,0.3,0.7808,0.437,0.547,0.016
ngRoNaL012Mw2yR6P9ZFZw,k-tHn9uxgWdq1ROHqwc-lw,1,0.8252,0.8948,0.7696,0.918,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,2KIDQyTh-HzLxOUEDqtDBg,2,0.7775,0.833,0.7361,0.7056,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,6ajnOk0GcY9xbb5Ocaw8Gw,3,0.6925,1.0,0.45,0.956,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,hXvf5a798WvQtFn0Zbh2yw,4,0.7566,0.7323,0.7759,0.7264,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,fCDMLD21ypv1XZ_EyafCkQ,5,0.7142,0.9836,0.5026,0.898,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,2N97axWHko3rzyzOGCxxBA,6,0.7513,0.7826,0.7223,0.992,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,LdECsE8lJS7v5GTFTcjPSg,7,0.7756,0.9332,0.6544,0.7536,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,J6ZSgoKCLBDMMzuhM-aYGg,8,0.6155,1.0,0.3158,0.77,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,znlrxrY4InSx7ekPZxoHRw,9,0.6087,0.9949,0.3087,0.7168,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,ytynqOUb3hjKeJfRj5Tshw,10,0.6918,1.0,0.45,0.888,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,1E3PYHrVVqR6D_bYt49Lhg,11,0.6698,0.5128,0.7847,0.98,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,q-zV08jt6U-q05SMEuQJAQ,12,0.6168,0.9927,0.3237,0.7728,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,1b5mnK8bMnnju_cvU65GqQ,13,0.6166,1.0,0.3136,0.976,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,L5LLN0RafiV1Z9cddzvuCw,14,0.6141,1.0,0.309,0.98,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,FEXhWNCMkv22qG04E83Qjg,15,0.607,1.0,0.3,0.7936,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,SwBhaxfQPbyhsi0QHUAN0A,16,0.6068,1.0,0.301,0.732,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,8uF-bhJFgT4Tn6DTb27viA,17,0.6064,1.0,0.3,0.7472,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,ORL4JE6tz3rJxVqkdKfegA,18,0.6049,0.9987,0.3003,0.6416,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,OWOOc0YjU_kioLeEgo5VCA,19,0.6033,0.9924,0.3,0.7616,0.431,0.558,0.011
ngRoNaL012Mw2yR6P9ZFZw,I_3LMZ_1m2mzR0oLIOePIg,20,0.6112,1.0,0.3088,0.7328,0.431,0.558,0.011
X-WpU2biC9uBo0z5Ndy5Pg,6ajnOk0GcY9xbb5Ocaw8Gw,1,0.9985,1.0,0.9989,0.9032,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,q-zV08jt6U-q05SMEuQJAQ,2,0.9166,0.9927,0.8614,0.785,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,ytynqOUb3hjKeJfRj5Tshw,3,0.9977,1.0,0.9985,0.8352,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,OdIBX09glfXNVSyd0RnIeg,4,0.9862,1.0,0.9793,0.7642,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,rgeuy1qbw6Z8B6CSVANHIA,5,0.9547,0.8981,0.9979,0.9292,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,IWHdx0NhDKADkGOgXgOFKQ,6,0.997,1.0,0.9986,0.7562,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,Qw7tz-UkPrpXaVidWuab4Q,7,0.8824,0.8779,0.8891,0.6762,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,IkY2ticzHEn4QFn8hQLSWg,8,0.9367,1.0,0.8944,0.599,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,eaDZlSuVS0EY67Ke6pRP6Q,9,0.9036,0.7775,0.9974,0.9868,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,mzTTdvQGkUHZ8ii7OnZC5w,10,0.9202,0.8796,0.9531,0.7786,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,iUZEGx29miZObLd6_lt7Vg,11,0.9289,0.9312,0.9271,0.9292,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,lpDOqBhkJlxACzKQGAj_uA,12,0.873,0.7967,0.9299,0.9148,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,-mIlmp5l4hKlp1tvHRdvTg,13,0.9128,0.9125,0.9153,0.7738,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,atZ_olNKXOG4rEr6mccN8g,14,0.9229,0.8244,0.9986,0.8312,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,cGX-1IUwXOjkUqZbkKYcjw,15,0.8787,0.722,0.999,0.7434,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,eoN0GAIRV0WmwUm7FmzKgQ,16,0.851,0.6798,0.9783,0.9648,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,PP3BBaVxZLcJU54uP_wL6Q,17,0.9381,1.0,0.8951,0.7126,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,mf0OyZ6DX2iKUFIV9TqFRQ,18,0.8812,0.7278,0.9987,0.7718,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,eMiN8nm70jjKg8izikVWDA,19,0.7921,0.6742,0.8789,0.9248,0.426,0.565,0.009
X-WpU2biC9uBo0z5Ndy5Pg,MMRRS6YhVRx_iN5-JhMRYg,20,0.8254,0.7199,0.9026,0.9712,0.426,0.565,0.009
ni4xHx-dTKYKnW3gf0nKig,iSRTaT9WngzB8JJ2YKJUig,1,0.8314,1.0,0.6898,0.6904,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,ytynqOUb3hjKeJfRj5Tshw,2,0.7083,1.0,0.45,0.903,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,FEXhWNCMkv22qG04E83Qjg,3,0.762,1.0,0.5551,0.7944,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,9xdXS7jtWjCVzL4_oPGv9A,4,0.757,0.9256,0.612,0.7288,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,1b5mnK8bMnnju_cvU65GqQ,5,0.6378,1.0,0.3136,0.991,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,L5LLN0RafiV1Z9cddzvuCw,6,0.6354,1.0,0.309,0.995,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,J6ZSgoKCLBDMMzuhM-aYGg,7,0.6351,1.0,0.3158,0.755,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,U3grYFIeu6RgAAQgdriHww,8,0.6308,1.0,0.3005,0.987,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,q-zV08jt6U-q05SMEuQJAQ,9,0.6361,0.9927,0.3237,0.7608,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,gTC8IQ_i8zXytWSly3Ttvg,10,0.7903,1.0,0.6104,0.7384,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,g04aAvgol7IW8buqSbT4xA,11,0.7391,0.8716,0.6241,0.756,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,DcBLYSvOuWcNReolRVr12A,12,0.8069,1.0,0.6427,0.716,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,ChlcxTEoWBQJXJ2Xb2vm5g,13,0.7715,0.9615,0.6013,0.959,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,W4ZEKkva9HpAdZG88juwyQ,14,0.7791,0.951,0.63,0.7896,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,OdIBX09glfXNVSyd0RnIeg,15,0.6957,1.0,0.4299,0.7816,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,6ajnOk0GcY9xbb5Ocaw8Gw,16,0.7094,1.0,0.45,0.971,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,8uF-bhJFgT4Tn6DTb27viA,17,0.6879,1.0,0.4157,0.7592,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,-xaY1TlMf20Ol9QLcDSU6Q,18,0.6927,0.8858,0.5245,0.732,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,fCDMLD21ypv1XZ_EyafCkQ,19,0.6285,0.9836,0.3126,0.913,0.456,0.527,0.016
ni4xHx-dTKYKnW3gf0nKig,ORL4JE6tz3rJxVqkdKfegA,20,0.6244,0.9987,0.3003,0.6296,0.456,0.527,0.016
oqonDf_ooCCNCgGeZgNh7A,ytynqOUb3hjKeJfRj5Tshw,1,0.9527,1.0,0.9157,0.9168,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,6ajnOk0GcY9xbb5Ocaw8Gw,2,0.9374,1.0,0.8861,0.9848,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,OdIBX09glfXNVSyd0RnIeg,3,0.8857,0.9816,0.8118,0.7706,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,IWHdx0NhDKADkGOgXgOFKQ,4,0.9467,0.9866,0.9189,0.7786,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,atZ_olNKXOG4rEr6mccN8g,5,0.8774,0.8244,0.9189,0.9128,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,eaDZlSuVS0EY67Ke6pRP6Q,6,0.8286,0.7406,0.8972,0.9052,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,rgeuy1qbw6Z8B6CSVANHIA,7,0.8714,0.8932,0.851,0.9892,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,cGX-1IUwXOjkUqZbkKYcjw,8,0.8136,0.7181,0.8905,0.7914,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,iUZEGx29miZObLd6_lt7Vg,9,0.8323,0.9262,0.7533,0.9892,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,ntiIq1FNqduOyyowMFGh5A,10,0.7764,1.0,0.597,0.7974,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,eoN0GAIRV0WmwUm7FmzKgQ,11,0.7737,0.6401,0.8781,0.8832,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,mzTTdvQGkUHZ8ii7OnZC5w,12,0.7895,0.8555,0.7374,0.7562,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,-mIlmp5l4hKlp1tvHRdvTg,13,0.7877,0.8902,0.7063,0.761,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,mf0OyZ6DX2iKUFIV9TqFRQ,14,0.7896,0.6853,0.8752,0.7066,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,-cEFKAznWmI0cledNOIQ7w,15,0.7822,0.7156,0.8356,0.7798,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,Qw7tz-UkPrpXaVidWuab4Q,16,0.7011,0.8779,0.5586,0.7414,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,-0TffRSXXIlBYVbb5AwfTg,17,0.7753,0.6547,0.8719,0.7734,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,4R2KR_-FybS7oegGrXjHVg,18,0.7763,0.647,0.8762,0.9212,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,EreYgrQPuR7Sk_FKeZZg9g,19,0.7594,0.8621,0.6765,0.7878,0.439,0.548,0.013
oqonDf_ooCCNCgGeZgNh7A,vVfy055EfLMdd0yJYHxiMQ,20,0.7698,0.5981,0.9025,0.9668,0.439,0.548,0.013
gFl8JxGnfMZY82d-NnhzRw,ChlcxTEoWBQJXJ2Xb2vm5g,1,0.822,0.9615,0.6974,0.984,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,6ajnOk0GcY9xbb5Ocaw8Gw,2,0.7081,1.0,0.45,0.946,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,FEXhWNCMkv22qG04E83Qjg,3,0.8167,1.0,0.6597,0.7856,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,W4ZEKkva9HpAdZG88juwyQ,4,0.7959,0.951,0.663,0.7696,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,9xdXS7jtWjCVzL4_oPGv9A,5,0.783,0.9256,0.6622,0.7088,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,J6ZSgoKCLBDMMzuhM-aYGg,6,0.6347,1.0,0.3158,0.78,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,U3grYFIeu6RgAAQgdriHww,7,0.6296,1.0,0.3005,0.988,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,VAeEXLbEcI9Emt9KGYq9aA,8,0.6283,1.0,0.3034,0.7936,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,-xaY1TlMf20Ol9QLcDSU6Q,9,0.749,0.8858,0.631,0.752,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,iSRTaT9WngzB8JJ2YKJUig,10,0.7871,1.0,0.6057,0.7104,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,ytynqOUb3hjKeJfRj5Tshw,11,0.7071,1.0,0.45,0.878,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,oIH5YWPy_g61YXM6R900Wg,12,0.6471,1.0,0.3337,0.978,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,g04aAvgol7IW8buqSbT4xA,13,0.7681,0.8716,0.6787,0.776,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,DcBLYSvOuWcNReolRVr12A,14,0.7754,1.0,0.583,0.736,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,OdIBX09glfXNVSyd0RnIeg,15,0.6953,1.0,0.4299,0.7984,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,q-zV08jt6U-q05SMEuQJAQ,16,0.6355,0.9927,0.3237,0.7808,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,L5LLN0RafiV1Z9cddzvuCw,17,0.6339,1.0,0.309,0.97,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,fCDMLD21ypv1XZ_EyafCkQ,18,0.6271,0.9836,0.3126,0.888,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,ORL4JE6tz3rJxVqkdKfegA,19,0.624,0.9987,0.3003,0.6496,0.456,0.529,0.015
gFl8JxGnfMZY82d-NnhzRw,OWOOc0YjU_kioLeEgo5VCA,20,0.6225,0.9924,0.3,0.7536,0.456,0.529,0.015
jsZKhPFkGpjbVRAzg6Zu4A,UCMSWPqzXjd7QHq7v8PJjQ,1,0.8931,0.952,0.8534,0.6576,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,WSx9-iYYyST_umny9sJBFg,2,0.7855,0.6985,0.8506,0.6624,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,3aY8m5w6UnxXbRMhEUPUMg,3,0.7605,0.6301,0.8535,0.906,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,h8TJV8clolcjqp9aFV4OjQ,4,0.754,0.6177,0.8522,0.848,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,LmZWlvPJBwj5WG2KHV-v1Q,5,0.7645,0.6434,0.8539,0.6992,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,8QJTzIaR5FceGds8HBSIig,6,0.7921,0.7097,0.8533,0.712,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,u6P6I5PZnSlnILY5nFWBJA,7,0.7552,0.617,0.8545,0.872,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,5p4p5DknrjuxIUDokYZE9w,8,0.7221,0.5385,0.8555,0.7648,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,wj8XtPyuREj8_0GQz3LZ6w,9,0.7161,0.5279,0.85,0.97,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,wexGsdw5Wz85-hOBx9r2Tg,10,0.7513,0.6127,0.8512,0.846,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,tV46IhCfHbsx_af-pMupiw,11,0.7838,0.6644,0.8691,0.908,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,rViAhfKLKmwbhTKROM9m0w,12,0.6881,0.4644,0.8506,0.7488,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,ytynqOUb3hjKeJfRj5Tshw,13,0.6828,1.0,0.45,0.778,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,hyeo7JQr5uLp-St1MibYAA,14,0.7616,0.6361,0.8528,0.782,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,43MDfrU28FYjfpamNfL9GA,15,0.7617,0.6412,0.85,0.7264,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,EmBa8UWYRwM_3hagkqwtIg,16,0.7207,0.5395,0.85,0.938,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,Rv8bW3pkzpi5dZu5ckbgtA,17,0.7957,0.718,0.853,0.7424,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,J-Go00lYW4f4a3lLLtoh_A,18,0.7441,0.5964,0.8532,0.656,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,APQWf69OTUQwbYssNNgjCw,19,0.7106,0.519,0.85,0.7392,0.419,0.574,0.008
jsZKhPFkGpjbVRAzg6Zu4A,5s7I0Khg7ReVzfO7niJtKg,20,0.6947,0.474,0.854,0.828,0.419,0.574,0.008
B7Ho_jrXRyvu4aOkTsavqg,gTC8IQ_i8zXytWSly3Ttvg,1,0.8379,1.0,0.7047,0.6651,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,8uF-bhJFgT4Tn6DTb27viA,2,0.8243,1.0,0.6787,0.6859,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,9xdXS7jtWjCVzL4_oPGv9A,3,0.7878,0.9256,0.6743,0.6555,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,OdIBX09glfXNVSyd0RnIeg,4,0.6919,1.0,0.4299,0.7451,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,ChlcxTEoWBQJXJ2Xb2vm5g,5,0.7874,0.9615,0.6364,0.9494,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,iSRTaT9WngzB8JJ2YKJUig,6,0.8359,1.0,0.6987,0.7637,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,FEXhWNCMkv22qG04E83Qjg,7,0.7751,1.0,0.5856,0.7323,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,g04aAvgol7IW8buqSbT4xA,8,0.7579,0.8716,0.6613,0.7707,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,J6ZSgoKCLBDMMzuhM-aYGg,9,0.6321,1.0,0.3158,0.8466,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,DcBLYSvOuWcNReolRVr12A,10,0.8164,1.0,0.6616,0.7893,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,W4ZEKkva9HpAdZG88juwyQ,11,0.8033,0.951,0.6802,0.7163,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,VVH6k9-ycttH3TV_lk5WfQ,12,0.7556,1.0,0.5499,0.7067,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,q-zV08jt6U-q05SMEuQJAQ,13,0.6321,0.9927,0.3237,0.7659,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,ytynqOUb3hjKeJfRj5Tshw,14,0.7035,1.0,0.45,0.8114,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,3wo9jODQnuvBm8Gkem6qXg,15,0.7168,0.8164,0.6284,0.8954,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,_C7QiQQc47AOEv4PE3Kong,16,0.7219,1.0,0.487,0.7003,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,6ajnOk0GcY9xbb5Ocaw8Gw,17,0.7043,1.0,0.45,0.8794,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,-xaY1TlMf20Ol9QLcDSU6Q,18,0.7075,0.8858,0.5545,0.7947,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,1b5mnK8bMnnju_cvU65GqQ,19,0.6316,1.0,0.3136,0.8994,0.453,0.535,0.012
B7Ho_jrXRyvu4aOkTsavqg,L5LLN0RafiV1Z9cddzvuCw,20,0.6292,1.0,0.309,0.9034,0.453,0.535,0.012
ecyZVZ2D36bx4T0DFDhyCg,ytynqOUb3hjKeJfRj5Tshw,1,0.9789,1.0,0.9654,0.828,0.426,0.566,0.009
ecyZVZ2D36bx4T0DFDhyCg,onp9X_9RRAEzA-yqdiSOcA,2,0.9129,1.0,0.8494,0.7856,0.426,0.566,0.009
ecyZVZ2D36bx4T0DFDhyCg,6ajnOk0GcY9xbb5Ocaw8Gw,3,0.9691,1.0,0.9469,0.896,0.426,0.566,0.009
ecyZVZ2D36bx4T0DFDhyCg,OdIBX09glfXNVSyd0RnIeg,4,0.9384,1.0,0.8949,0.7584,0.426,0.566,0.009
ecyZVZ2D36bx4T0DFDhyCg,IWHdx0NhDKADkGOgXgOFKQ,5,0.9779,1.0,0.9648,0.7504,0.426,0.566,0.009
ecyZVZ2D36bx4T0DFDhyCg,Qw7tz-UkPrpXaVidWuab4Q,6,0.8533,0.8779,0.8377,0.6704,0.426,0.566,0.009
ecyZVZ2D36bx4T0DFDhyCg,e-i6jvgVv4TqjsYT99-ajg,7,0.7818,0.8279,0.7478,0.736,0.426,0.566,0.009
ecyZVZ2D36bx4T0DFDhyCg,qsm7SkX60JsajT7Yz248FA,8,0.781,0.6678,0.8663,0.7792,0.426,0.566,0.009
ecyZVZ2D36bx4T0DFDhyCg,atZ_olNKXOG4rEr6mccN8g,9,0.9044,0.8244,0.9659,0.824,0.426,0.566,0.009
