business_id,name,categories,city,latitude,longitude,state,stars,review_count,country,city_state_country_display
hJlz7fa9pvdMRtIp4ADDlQ,Fiorella's Bistro and Wine Bar,"Food, Seafood, Coffee & Tea, Salad, Italian, Cajun/Creole, American (Traditional), Restaurants",New Orleans,29.9604992,-90.0592989,LA,4.0,118,United States,"New Orleans, LA, United States"
eb_LtLr1D1AT_XTKsq1RSA,McDonald's,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food",Tampa,27.937994,-82.458323,FL,3.0,10,United States,"Tampa, FL, United States"
8vwdDagJc8bJR0ZojFGZxw,The Cup,"Food, Coffee & Tea, Cupcakes, Desserts",Saint Louis,38.6445876525,-90.2624983856,MO,4.5,335,United States,"Saint Louis, MO, United States"
wYkH0leEO12XKnVz3VtfiQ,Wawa,"Food, Sandwiches, Convenience Stores, Coffee & Tea, Restaurants, Automotive, Gas Stations",Paoli,40.0415952121,-75.4817485667,PA,4.5,7,United States,"Paoli, PA, United States"
coHajs6hyDloks4xay9SdQ,Rudee's Thai Cuisine,"Juice Bars & Smoothies, Food, Coffee & Tea, Asian Fusion, Thai, Soup, Salad, Restaurants",Wynnewood,40.002318,-75.277046,PA,4.0,45,United States,"Wynnewood, PA, United States"
0liks45enqVRV3_ORP2wng,Prytania Hall Coffee,"Cafes, Food, Coffee & Tea, Restaurants",New Orleans,29.9265560584,-90.0921395438,LA,5.0,6,United States,"New Orleans, LA, United States"
xgJMQq0uVY4KB9EfnccXzg,Dunkin',"Donuts, Coffee & Tea, Food",Largo,27.8958662,-82.7876077,FL,2.5,6,United States,"Largo, FL, United States"
KSEBjuFKPnbeQ6TAgJL7sQ,Diamond Doughnuts,"Donuts, Food, Restaurants, Coffee & Tea, Breakfast & Brunch",Smyrna,35.9733281,-86.5340651,TN,4.5,8,United States,"Smyrna, TN, United States"
Jt8hjWJzGM0m5r5xFd6OlQ,Dunkin',"Food, Donuts, Coffee & Tea",Voorhees,39.8586189,-75.0067735,NJ,3.0,18,United States,"Voorhees, NJ, United States"
cjNiQ1g1VF3rU3uF7EN3yw,L'espresso Cafe,"Food, Bagels, Desserts, Sandwiches, Restaurants, Pizza, Coffee & Tea",Edmonton,53.5441557,-113.4888695,AB,3.0,16,Canada,"Edmonton, AB, Canada"
7nhfY3Z_d_0XD21m7Ha_dA,The Café on 11,"Food, Restaurants, Breakfast & Brunch, American (New), Cafes, American (Traditional), Salad",New Orleans,29.949959,-90.0696767,LA,4.0,7,United States,"New Orleans, LA, United States"
ZDinrfm2fP1WIy6IqUFyCw,Petri Cafe,"Cafes, Restaurants",Granite City,38.7003317544,-90.1478012007,IL,5.0,11,United States,"Granite City, IL, United States"
NFzfuIFghE-HnrodHpaT6A,Garces Trading Company,"Cheese Shops, Food, Specialty Food, Sandwiches, Cafes, Restaurants, Pizza, American (New), Beer, Wine & Spirits, Butcher, Modern European, Italian, Bars, Nightlife",Philadelphia,39.9477453,-75.159542,PA,4.0,896,United States,"Philadelphia, PA, United States"
wmEZ3OqLuD1Z6b3mJSl1yg,Xo Coffee & Tea Bar,"Food, Coffee & Tea, Tea Rooms, Internet Cafes",Goleta,34.4352246102,-119.8204005557,CA,4.0,55,United States,"Goleta, CA, United States"
i3WqokVQlXjOYrqeyi5AiA,Cajun Daiquiri's & Cafe,"Restaurants, Cafes, Cajun/Creole",Marrero,29.8584376019,-90.1017953957,LA,4.0,49,United States,"Marrero, LA, United States"
PxwdZDfO9AMFxUYjedhV3Q,Dunkin',"Food, Donuts, Coffee & Tea",Philadelphia,39.9483814,-75.1591896,PA,2.0,10,United States,"Philadelphia, PA, United States"
ma9v_hyIJtb63dtXfVnamQ,Takoda Gourmet,"Food, Shaved Ice, Coffee & Tea",Reno,39.5128608,-119.8052363,NV,4.5,8,United States,"Reno, NV, United States"
z5nU7jIyr-_Hv5ZDH0nY1A,Carmel Kitchen & Wine Bar,"Breakfast & Brunch, Restaurants, Mediterranean, Nightlife, Cafes, Bars, Wine Bars",Tampa,27.93784,-82.501886,FL,3.5,200,United States,"Tampa, FL, United States"
E1EuIHgjBvYcs8Uu_SyV4A,Evermore Coffee Roasters,"Cafes, Restaurants, Coffee Roasteries, Coffee & Tea, Food",Burlington,40.0795647451,-74.8578233644,NJ,5.0,50,United States,"Burlington, NJ, United States"
YzpmO3Of7eXcL-Gtr7C0mg,Speedway,"Convenience Stores, Automotive, Food, Gas Stations, Coffee & Tea",Fishers,39.9928459,-86.0049198,IN,3.5,5,United States,"Fishers, IN, United States"
mI3d2h5I2rbzRmBjAcD-8A,McDonald's,"Fast Food, Coffee & Tea, Food, Burgers, Restaurants",Spring Hill,28.4615235214,-82.542003,FL,1.5,23,United States,"Spring Hill, FL, United States"
zXXzimAYL2m4Jkul0iHUPw,Wild Bill's Four Bars,"Arts & Entertainment, Cajun/Creole, Nightlife, Restaurants, Coffee & Tea, Music Venues, Bars, Beer, Wine & Spirits, Food",Nashville,36.1605516,-86.7784786,TN,3.0,23,United States,"Nashville, TN, United States"
mbzW1gqMXxy5hDkB3h2tmg,Chez Pierre French Bakery & Cafe,"Cafes, French, Vietnamese, Bakeries, Restaurants, Food",Metairie,30.0042438284,-90.1857832651,LA,3.5,126,United States,"Metairie, LA, United States"
8Xk9nyQkaLZyWJcZrwX2uA,Kung Fu Tea,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies, Food",Philadelphia,40.0030201,-75.2214924,PA,5.0,10,United States,"Philadelphia, PA, United States"
vH7J9jSry4QgOR1MqTuRLw,Pizzaz Pizza,"Food, Breakfast & Brunch, Cheesesteaks, Coffee & Tea, Diners, Restaurants, Chicken Wings, Pizza, Italian",Woodlyn,39.870545,-75.35583,PA,2.0,9,United States,"Woodlyn, PA, United States"
PKQ8u65he4JlUpUCS200cQ,Roast Coffee Bar & Roasting Facility,"Restaurants, Coffee & Tea, Food, Coffee Roasteries",Boise,43.6077882,-116.2124161,ID,4.0,18,United States,"Boise, ID, United States"
J179GmDalU-NgZ7nhRwBYQ,Cool Dog Cafe,"Hot Dogs, Cafes, Burgers, Fast Food, Restaurants, American (Traditional), American (New)",Cherry Hill,39.8964116,-74.9488711,NJ,4.5,105,United States,"Cherry Hill, NJ, United States"
ol6ATB97MdIuhm6yAGOeMQ,Lucky Llama Coffee,"Food, Acai Bowls, Bakeries, Coffee Roasteries, Desserts, Coffee & Tea",Carpinteria,34.3980825,-119.5168743,CA,4.5,486,United States,"Carpinteria, CA, United States"
UhekcbvU2xnBZ93KCb9cYA,Ohana Coffee Kava Tea,"Internet Cafes, Specialty Food, Coffee & Tea, Tea Rooms, Food, Health Markets",Largo,27.8798016,-82.7985061,FL,4.0,29,United States,"Largo, FL, United States"
7Cpp1cVc1mtC3PVicq9dLQ,Sweetea Cafe,"Vietnamese, Sandwiches, Restaurants, Food, Coffee & Tea, Bubble Tea",Lutz,28.195108,-82.391879,FL,4.5,152,United States,"Lutz, FL, United States"
gurR2NBF1RA-l--XLYV17Q,Lamara Coffee & Kitchen,"Food, Juice Bars & Smoothies, Vegan, Vegetarian, Coffee & Tea, Restaurants, Cafes",New Orleans,29.9754175,-90.078457,LA,4.5,47,United States,"New Orleans, LA, United States"
1_6ZbyrDRJz3aTSsm5AgQw,Ugly Mug Coffee Cafe and Roastery,"Coffee Roasteries, Coffee & Tea, Food",Nashville,36.1644184,-86.8529633,TN,4.5,24,United States,"Nashville, TN, United States"
HYBuQ2B82DDbXpbXrAIGHg,Starbucks,"Food, Coffee & Tea",Nashville,36.202443,-86.692616,TN,3.0,20,United States,"Nashville, TN, United States"
rQkGuMsXdQ5AQtqk6mzpAg,Down To Earth Cafe,"Coffee & Tea, Breakfast & Brunch, Food, Internet Cafes, American (New), Restaurants, Juice Bars & Smoothies",Perkasie,40.3823187,-75.2761949,PA,4.0,78,United States,"Perkasie, PA, United States"
AFVNXoSMJ9VoMSaXGqcQRA,Nestle Toll House Cafe by Chip,"Bakeries, Coffee & Tea, Desserts, Cafes, Restaurants, Food",Indianapolis,39.76639,-86.15925,IN,3.5,14,United States,"Indianapolis, IN, United States"
T0L0KltiJMAtrYHjqyuoMw,Starbucks,"Coffee & Tea, Food",Reno,39.530967,-119.867495,NV,2.5,16,United States,"Reno, NV, United States"
a39Bc7eixUE1_vOkBjEfwg,Pepo's Cafe,"Sandwiches, Cuban, Spanish, Restaurants, Cafes, Breakfast & Brunch",Tampa,28.0945318,-82.5059409,FL,4.0,100,United States,"Tampa, FL, United States"
vWKTTbYHSi2tGA6hksCRkA,The Bean Exchange Coffeehouse,"Food, Coffee & Tea, Sandwiches, Bagels, Restaurants",Philadelphia,39.9412628799,-75.1540263417,PA,3.5,79,United States,"Philadelphia, PA, United States"
venWfi69QVylbyrvaPt0nQ,Cafe Ynez,"Restaurants, Mexican, Cafes",Philadelphia,39.9394117528,-75.1773281189,PA,4.5,276,United States,"Philadelphia, PA, United States"
KBNMK2rD7qrLUm0Mrwa_Hg,Starbucks,"Food, Coffee & Tea",Carmel,39.9789089079,-86.1544657869,IN,3.5,36,United States,"Carmel, IN, United States"
chktpCblpN5Kd_yskQXreg,Starbucks,"Food, Coffee & Tea",Philadelphia,39.923795,-75.145925,PA,2.5,6,United States,"Philadelphia, PA, United States"
ee90xw9wB5-2JBlcqEDa1g,The Weekday Cafe,"Event Planning & Services, Food, Cafes, Caterers, Restaurants, Sandwiches, Delis, Breakfast & Brunch",Yardley,40.223661,-74.8829667,PA,3.0,5,United States,"Yardley, PA, United States"
4kViSyQIJxn7kg-uGrYboA,Phat Bites,"Restaurants, Coffee & Tea, Food, Delis",Nashville,36.1508835,-86.6656287,TN,4.0,74,United States,"Nashville, TN, United States"
1r7NMwVO9tDyDJLVWsM4lg,Banyan Cafe And Catering,"Cafes, Food, Caterers, Coffee & Tea, Event Planning & Services, Restaurants, Sandwiches, Breakfast & Brunch",Saint Petersburg,27.7713138,-82.6440267,FL,4.0,101,United States,"Saint Petersburg, FL, United States"
oxsTUf9HsYXVdJSXsJdabQ,Douglas Corner Cafe,"Nightlife, Food, Music Venues, Coffee & Tea, Arts & Entertainment, Bars",Nashville,36.1318844,-86.7788682485,TN,4.0,28,United States,"Nashville, TN, United States"
PYJ7YSaMmHM_7C4WwOuFgA,Frenchmen All Day,"Gastropubs, Cafes, Nightlife, Breakfast & Brunch, Coffee & Tea, Food, Restaurants, Bars",New Orleans,29.9642814,-90.0579239,LA,4.5,27,United States,"New Orleans, LA, United States"
BfwzLf3NEt6D51zB8rNwxA,Cafe Korzo,"Cafes, Restaurants, Food, Coffee & Tea",Saint Louis,38.5747724,-90.2949072,MO,4.0,14,United States,"Saint Louis, MO, United States"
_AJaYqoPRdN7sSxuMDQlVw,Wawa,"Restaurants, Convenience Stores, Delis, Food, Gas Stations, Automotive, Sandwiches, Coffee & Tea",Bridgeport,40.1053275,-75.3450894,PA,2.0,5,United States,"Bridgeport, PA, United States"
28s9c6Ibf9cgC7c8Szo6WQ,La Cubanita Cafe,"Cafes, Spanish, Cuban, Restaurants",Brandon,27.9218886856,-82.2958214626,FL,4.0,125,United States,"Brandon, FL, United States"
0jJf0DNHvYI0itdQSezsgg,Dunkin',"Food, Restaurants, Donuts, Coffee & Tea",Philadelphia,40.0387413,-75.0361757,PA,3.0,17,United States,"Philadelphia, PA, United States"
O76kDVYNag6w7VJVd69m3A,Raindrop Cafe,"Cafes, Sandwiches, Breakfast & Brunch, Restaurants, Food",Philadelphia,39.9520895,-75.1661084,PA,3.0,7,United States,"Philadelphia, PA, United States"
tgUgn5pq8uThma4iB62WYA,Pulgarcito 503,"Seafood, Salvadoran, Latin American, Breakfast & Brunch, Restaurants, Food, Coffee & Tea",Tampa,28.0687725,-82.453548,FL,3.5,6,United States,"Tampa, FL, United States"
jAhOQ0QBKtF2VlhwYlPS6A,Mountaineer Coffee,"Coffee & Tea, Food",Oldsmar,28.0451750548,-82.681878175,FL,4.5,18,United States,"Oldsmar, FL, United States"
vE8J5mGtFYPF1ya0SLOshg,Gala's Gelateria and More,"Food, Desserts, Coffee & Tea, Ice Cream & Frozen Yogurt, Gelato, Cafes, Creperies, Restaurants",Clearwater,27.9651112873,-82.8014158466,FL,4.5,61,United States,"Clearwater, FL, United States"
xa49Z4ar0PXDgjZyHrqbHQ,Luna Café & Provisions,"Breakfast & Brunch, Cafes, American (New), Food, Bars, Coffee & Tea, Nightlife, Restaurants",Philadelphia,39.9766134455,-75.1408450305,PA,4.0,46,United States,"Philadelphia, PA, United States"
x_iJuJSJ52ptHur08V86HA,Big Star Coffee,"Cafes, Coffee & Tea, Food, Restaurants",Meridian,43.6054764678,-116.391436369,ID,5.0,26,United States,"Meridian, ID, United States"
KwilllahEB9FznFr0utYvg,Fit Bowl Co,"Acai Bowls, Juice Bars & Smoothies, Coffee & Tea, Food",Tampa,27.9313366,-82.5095353,FL,4.5,6,United States,"Tampa, FL, United States"
iLLCTZJgTucIFTMm0-IfTQ,McDonald's,"Coffee & Tea, Burgers, Restaurants, Fast Food, Food",Levittown,40.1510945083,-74.8593431711,PA,1.5,13,United States,"Levittown, PA, United States"
Vtdv2E8LBEB7K6tyn5ufrg,Gelato Di Riso,"Desserts, Coffee & Tea, Food, Ice Cream & Frozen Yogurt",Saint Louis,38.6446491,-90.2610019,MO,4.5,30,United States,"Saint Louis, MO, United States"
FryXEasH74MQDnj5Bvz3QA,The Mud House,"Food, Breakfast & Brunch, Coffee & Tea, Restaurants, Sandwiches, Bakeries",Saint Louis,38.5929471724,-90.2221437,MO,4.5,1015,United States,"Saint Louis, MO, United States"
2N8aVo6j0PyL5Qj-qL9upQ,Starbucks,"Food, Coffee & Tea",Lithia,27.85335202,-82.21118781,FL,3.5,22,United States,"Lithia, FL, United States"
XggfVUV71SMMUhCoIEKhrw,Big Star Coffee,"Restaurants, Sandwiches, Coffee & Tea, Food, Cafes",Eagle,43.6960469,-116.3962167,ID,4.0,5,United States,"Eagle, ID, United States"
av9TaTSDj96rDEeL5G8N8g,Wawa,"Food, Restaurants, Delis, Sandwiches, Coffee & Tea, Convenience Stores",Magnolia,39.8547141,-75.0322281,NJ,3.5,5,United States,"Magnolia, NJ, United States"
i9QWaDBCX3DRISUt94GDQA,Dessertcrazy,"Restaurants, Specialty Food, Food, Health Markets, Desserts, Coffee & Tea, Gluten-Free, Cupcakes, Bakeries",Philadelphia,39.9674631874,-75.1696444444,PA,4.5,48,United States,"Philadelphia, PA, United States"
3sDSJK2zSeq-1rZtYCt_MQ,Cafe Bích Nga,"Restaurants, Vietnamese, Ethnic Food, Soup, Coffee & Tea, Specialty Food, Food, Noodles",Pinellas Park,27.838968647,-82.7098303346,FL,4.0,142,United States,"Pinellas Park, FL, United States"
1HNvVBmQX6F_0rMVdvKi1g,Starbucks,"Coffee & Tea, Restaurants, Food",Tampa,27.956547,-82.524525,FL,3.0,79,United States,"Tampa, FL, United States"
BsW3-SdZ0X7NYnb-EwwXzg,Graze 1910,"Diners, Food, American (Traditional), Coffee & Tea, Breakfast & Brunch, Bars, Waffles, Comfort Food, Nightlife, Restaurants",Tampa,27.96091,-82.46414,FL,4.0,152,United States,"Tampa, FL, United States"
Aoe8dOzeuiAovvFYPl2jMA,Bagels & Co,"Coffee & Tea, Sandwiches, Bagels, Food, Restaurants",Philadelphia,39.9665629,-75.1399899,PA,4.0,23,United States,"Philadelphia, PA, United States"
rh3c8tgPyPXD4vj7nC0TuQ,Schlotzsky's,"American (New), Restaurants, Delis, Sandwiches, Bakeries, Food, Cafes",Philadelphia,39.9763236,-75.2777009,PA,3.0,9,United States,"Philadelphia, PA, United States"
CjJaDHMfIHqaIKvBVABAJQ,Laverna's Coffee Shop,"Diners, Coffee & Tea, Restaurants, Breakfast & Brunch, Cafes, Food",Tucson,32.2194481,-110.9397896,AZ,4.0,140,United States,"Tucson, AZ, United States"
ovBGKwbm-x9mQ-Vd-L0QgQ,Cafe 91,"Restaurants, Cafes",New Orleans,29.960977,-90.0582659,LA,2.0,5,United States,"New Orleans, LA, United States"
SqnMmUeoWrc5g66wAHOq4g,Caffeine Roasters,"Desserts, Coffee & Tea, Food, Coffee Roasteries, Restaurants, Cafes, Breakfast & Brunch",Tampa,27.9514081,-82.4601496,FL,4.5,132,United States,"Tampa, FL, United States"
GYFDgaBkWnxepHoyJ7mWAw,Green Soul,"Southern, Restaurants, Sandwiches, Salad, Cafes, Food, Juice Bars & Smoothies",Philadelphia,39.9644892965,-75.1615949209,PA,4.5,91,United States,"Philadelphia, PA, United States"
v1kfHazPIbHf3u9ybTnLRg,The Urban Juicer,"Nightlife, Food, Coffee & Tea, Acai Bowls, Cocktail Bars, Juice Bars & Smoothies, Bars",Franklin,35.928914,-86.920075,TN,3.5,12,United States,"Franklin, TN, United States"
pvC022Q2HIsSg0dNksS7bQ,Tra Amici Cafe & Bar,"Food, Restaurants, Italian, Coffee & Tea",Edmonton,53.5122523,-113.5208694,AB,3.5,6,Canada,"Edmonton, AB, Canada"
mNO9pUXwxP2VgOhXIPOdgw,Starbucks,"Food, Coffee & Tea",St. Louis,38.592497,-90.272176,MO,3.0,45,United States,"St. Louis, MO, United States"
kPK3_DVC3oANl9m2a02m_A,Spicy Pig Cafe,"Breakfast & Brunch, Comfort Food, Cafes, Restaurants, Thai, American (New)",West Chester,39.9578384,-75.608181,PA,4.0,110,United States,"West Chester, PA, United States"
n8yGo_YJneGjOWQHNHLj8Q,Grain and Berry,"Food, Coffee & Tea, Acai Bowls, Juice Bars & Smoothies",Tampa,28.0556155,-82.4274852,FL,4.0,132,United States,"Tampa, FL, United States"
gWE14ed0pcUlQo2IETmFmQ,Simply Sherry,"Desserts, Coffee & Tea, Bakeries, Food",Boyertown,40.333375977,-75.6377001107,PA,5.0,8,United States,"Boyertown, PA, United States"
0MhxvTys2ADYa3sOO91ldQ,Egg,"Restaurants, Breakfast & Brunch, Food, Coffee & Tea, Juice Bars & Smoothies",Saint Louis,38.606307,-90.219514,MO,4.5,698,United States,"Saint Louis, MO, United States"
vwT-Gac13DmYw4ij1ksbvQ,Starbucks,"Food, Coffee & Tea",Tucson,32.248827,-110.853005,AZ,3.5,6,United States,"Tucson, AZ, United States"
KyxAss4DMrT_GMzcOLE2yg,Pho Can Tho By 1,"Thai, Vegetarian, Vietnamese, Restaurants, Coffee & Tea, Bubble Tea, Food, Chinese",Tucson,32.2566988,-110.9435152,AZ,4.0,111,United States,"Tucson, AZ, United States"
fiE7T-iWLTFFW5lVKe3bJQ,Elixir Cafe,"Mediterranean, Greek, Food, Coffee & Tea, Restaurants",Philadelphia,39.9653113,-75.1405616,PA,2.5,6,United States,"Philadelphia, PA, United States"
A6bawVXV5sa11LzXaI5asw,The Daily Grind Coffee Co.,"Restaurants, Cafes, Coffee & Tea, Food",New Orleans,29.9571835,-90.0757352,LA,4.0,23,United States,"New Orleans, LA, United States"
8cvkk0HB-F2Irctug1h3SA,Doormét,"Vegan, Gluten-Free, Burgers, Restaurants, American (New), Cafes, Pizza, American (Traditional)",Tampa,27.9326175,-82.5063215,FL,4.5,190,United States,"Tampa, FL, United States"
bxs7csQi0UWO2fgGLxoZXQ,Loon Fong 2,"American (New), Vietnamese, Restaurants, Juice Bars & Smoothies, Coffee & Tea, Chinese, Bubble Tea, Food",Pinellas Park,27.84597,-82.70051,FL,3.5,29,United States,"Pinellas Park, FL, United States"
gGV8GLMIikXGegF0NWS6Pg,YEG Bakers,"Restaurants, Custom Cakes, Bakeries, Food, Cafes",Edmonton,53.4548378573,-113.4282873943,AB,2.5,7,Canada,"Edmonton, AB, Canada"
apswwLV8HHRmBMPrESCZoQ,Dunkin Donuts ,"Food, Restaurants, Donuts, Coffee & Tea, Bakeries, Bagels, Breakfast & Brunch",Tampa,28.0680904,-82.633425,FL,2.0,39,United States,"Tampa, FL, United States"
hftnzIIZaq7Uip5bKRrY9Q,Starbucks,"Food, Coffee & Tea",Gretna,29.889102,-90.030791,LA,2.0,75,United States,"Gretna, LA, United States"
t6nstSOOXkjSiGDE1i7WTQ,Kneaders Bakery & Cafe,"Breakfast & Brunch, Cafes, Restaurants, Bakeries, Food",Meridian,43.6360822,-116.3537671,ID,3.5,167,United States,"Meridian, ID, United States"
IHhg7wim1CZE7dTGCZ-lag,Edible Arrangements,"Chocolatiers & Shops, Specialty Food, Shopping, Juice Bars & Smoothies, Restaurants, Gift Shops, Flowers & Gifts, Cafes, Food",Haddonfield,39.896933,-75.0336526,NJ,3.5,5,United States,"Haddonfield, NJ, United States"
WwVYDgzRO1KiAu-GRksQ5g,Calm Waters Coffee Roasters,"Food, Local Flavor, Coffee & Tea",Bristol,40.0955369,-74.8581765,PA,4.5,104,United States,"Bristol, PA, United States"
zXNx6wFZsoYPtMAZmdlvWw,Maya Tea Company,"Local Flavor, Wholesale Stores, Food, Coffee & Tea, Shopping",Tucson,32.2505186,-110.9991177,AZ,4.5,12,United States,"Tucson, AZ, United States"
-zGlHyBaxib9p7k18i5TSA,Organic Goddess Cafe,"Organic Stores, Restaurants, Food, Active Life, Yoga, Vegetarian, Fitness & Instruction, Vegan, Cafes, Dance Studios, Juice Bars & Smoothies",Palm Harbor,28.0782015549,-82.7645599786,FL,4.5,23,United States,"Palm Harbor, FL, United States"
m9MVR81RpiI4G8BY8ssWWg,Wawa,"Restaurants, Food, Coffee & Tea, Sandwiches, Delis",Yardley,40.241675,-74.8372678,PA,3.0,29,United States,"Yardley, PA, United States"
wF3EdgYbUm6ARXDCzbpUEA,Panera Bread,"Salad, Bakeries, Food, Restaurants, Cafes, Sandwiches, Soup",Tucson,32.222119,-110.861308,AZ,2.5,109,United States,"Tucson, AZ, United States"
eVTLl2F7_r5etLZwFuU_0g,Brickstreet Brew,"Coffee & Tea, Food",Lebanon,38.6038214,-89.8099043,IL,5.0,6,United States,"Lebanon, IL, United States"
OdqRC1BZ3G4ORTis3owPZg,Day and Night Cereal Bar,"Ice Cream & Frozen Yogurt, Food Trucks, Coffee & Tea, Juice Bars & Smoothies, Food",Greenwood,39.631905,-86.1202905,IN,4.0,20,United States,"Greenwood, IN, United States"
OFeOtZ_8FJvDUb9BEfnyTw,Nicahabana Cigars,"Food, Coffee & Tea, Shopping, Tobacco Shops",Tampa,27.960153,-82.4414759874,FL,5.0,71,United States,"Tampa, FL, United States"
UrYj-HI2I61BK_nsPEa_QQ,Starbucks,"Coffee & Tea, Food",Philadelphia,39.9224171,-75.1698373,PA,3.5,50,United States,"Philadelphia, PA, United States"
hVtsleCxdP7rPx0YbduBQA,Cafe At Bobby,"Food, Breakfast & Brunch, Bars, Nightlife, Wine Bars, Restaurants, Coffee & Tea, Cafes",Nashville,36.1646922,-86.779065,TN,3.5,17,United States,"Nashville, TN, United States"
MZssFQddj218X-68N5XwaA,The Turning Point of Blue Bell,"Cafes, Restaurants, Breakfast & Brunch, American (Traditional), Sandwiches, Coffee & Tea, Food, Juice Bars & Smoothies",Blue Bell,40.164181,-75.290927,PA,3.0,112,United States,"Blue Bell, PA, United States"
C9PVoSSpmncXgzmAKuLr7A,King Churro,"Desserts, Food, Juice Bars & Smoothies, Cafes, Restaurants",Tucson,32.2641365,-110.9449355,AZ,3.5,30,United States,"Tucson, AZ, United States"
Z_KNlr8cLxDSPUB055MgOA,Starbucks,"Coffee & Tea, Food",Brandon,27.922439,-82.327281,FL,4.0,52,United States,"Brandon, FL, United States"
TjwgZj9_4IC8LPoY6W3AxQ,Dunkin',"Coffee & Tea, Food, Donuts",Gulfport,27.7478831,-82.7095484,FL,1.5,17,United States,"Gulfport, FL, United States"
uQub6nYRyGH7bjNwuwCUMw,Starbucks,"Food, Coffee & Tea",Sherwood Park,53.5317953,-113.2935439,AB,4.0,7,Canada,"Sherwood Park, AB, Canada"
PPjb-hFfmyE9uVj-zm5L8w,Grandma Zooks,"Food, Coffee & Tea, Farmers Market, Juice Bars & Smoothies, Restaurants, Breakfast & Brunch, Bakeries",Glenmoore,40.1170391589,-75.6945502013,PA,4.5,10,United States,"Glenmoore, PA, United States"
F-j6PNGnA8yz77oIZMcPMA,Milque Toast Bar,"Cafes, Breakfast & Brunch, Sandwiches, Comfort Food, American (New), Salad, Coffee & Tea, Food, Pop-Up Restaurants, Restaurants",St. Louis,38.6094213935,-90.2217300019,MO,4.5,179,United States,"St. Louis, MO, United States"
vFhOCxCeY_oniyoceyzGpg,Starbucks,"Coffee & Tea, Food",Tucson,32.190471,-110.791093,AZ,2.5,5,United States,"Tucson, AZ, United States"
W_F0fVuQRY76_z76veUnQw,St. Louis Bread,"Restaurants, Sandwiches, Bagels, Breakfast & Brunch, Salad, Cafes, Food, Soup",Arnold,38.43847,-90.385744,MO,2.5,32,United States,"Arnold, MO, United States"
L4-_gPiqsuX50JN_-qUhNQ,Jeannine’s American Bakery & Restaurant,"Food, Bakeries, Restaurants, Patisserie/Cake Shop, Cafes, Coffee & Tea",Santa Barbara,34.4122052573,-119.689592,CA,5.0,41,United States,"Santa Barbara, CA, United States"
fd5dRJa4171XdZ3Px9VztA,"The Bridge, A Locals Bar","Dive Bars, Cafes, Cocktail Bars, Bars, Pubs, Restaurants, Nightlife",Tarpon Springs,28.1561661,-82.7565663,FL,3.0,26,United States,"Tarpon Springs, FL, United States"
